dt,acc_x,acc_y,acc_z,vel_N,vel_E,vel_D,pos_N,pos_E,pos_D,rot_x,rot_y,rot_z,lat,lon,alt,pressure,state,battery,ign1_cont,ign2_cont,ign3_cont,ign4_cont,ign1_state,ign2_state,ign3_state,ign4_state,gps_fix,gps_sats,height,h,State2,gps_h,Sats 2,rotx,,rotz
20335,"2,215513","7,815762","-4,387486",0,0,"-12,61663","301,762","-115,918","-11,75472","324,4697","324,9692","97,89389","50,33539517","19,53267433","341,2999878",98559,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,8353495","3,574794856",600,"2,399993896",1200,"274,0568",,
20012,"2,114336","7,897748","-4,369631",0,0,"-12,59559","301,762","-115,918","-11,72448","324,4657","325,1165","97,83091","50,33539517","19,53267433","341,2000122",98561,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,6650932","3,404538561",600,"2,300018311",1200,"274,0528",,
20135,"2,184556","7,887018","-4,39792",0,0,"-12,57291","301,762","-115,918","-11,69111","324,4401","325,338","97,75597","50,33539517","19,53267433","341,2000122",98561,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,6650932","3,404538561",600,"2,300018311",1200,"274,0272",,
20104,"2,185879","7,851447","-4,382274",0,0,"-12,55006","301,7435","-115,918","-11,65734","324,3987","325,5571","97,63644","50,33539533","19,53267433","341,2000122",98560,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,750221","3,489666359",600,"2,300018311",1200,"273,9858",,
20060,"2,207707","7,809611","-4,355727",0,0,"-12,52666","301,7435","-115,918","-11,62185","324,3619","325,8006","97,5383","50,33539533","19,53267433","341,2000122",98558,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,9204787","3,659924052",600,"2,300018311",1200,"273,949",,
20010,"2,150832","7,88448","-4,371154",0,0,"-12,51936","301,7249","-115,918","-11,62501","324,3404","325,9573","97,5056","50,3353955","19,53267433","341,2000122",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"2,300018311",1200,"273,9275",,
19999,"2,174162","7,888184","-4,379028",0,0,"-12,49492","301,7249","-115,918","-11,58626","324,3351","326,1378","97,46668","50,3353955","19,53267433","341,2000122",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"2,300018311",1200,"273,9222",,
20181,"2,242399","7,77412","-4,394981",0,0,"-12,46986","301,7064","-115,918","-11,54643","324,3056","326,3062","97,43496","50,33539567","19,53267433","341,2000122",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"2,300018311",1200,"273,8927",,
20015,"2,154776","7,833335","-4,38574",0,0,"-12,45744","301,7064","-115,918","-11,53966","324,2887","326,447","97,34509","50,33539567","19,53267433","341,2000122",98558,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,9204787","3,659924052",600,"2,300018311",1200,"273,8758",,
20560,"2,211221","7,795768","-4,287855",0,0,"-12,43267","301,6879","-115,918","-11,50153","324,2593","326,6134","97,31248","50,33539583","19,53267433","341,1000061",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"2,200012207",1200,"273,8464",,
20055,"2,212034","7,852492","-4,279715",0,0,"-12,40728","301,6879","-115,918","-11,46195","324,2297","326,8271","97,26369","50,33539583","19,53267433","341,1000061",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"2,200012207",1200,"273,8168",,
20760,"2,215733","7,796393","-4,251203",0,0,"-12,39332","301,6508","-115,9061","-11,45137","324,2383","326,9588","97,26888","50,33539617","19,53267417","341,1000061",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"2,200012207",1200,"273,8254",,
20037,"2,198296","7,815326","-4,230255",0,0,"-12,39069","301,6508","-115,9061","-11,47184","324,1769","327,1026","97,20293","50,33539617","19,53267417","341,1000061",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"2,200012207",1200,"273,764",,
20010,"2,181871","7,758231","-4,202968",0,0,"-12,37494","301,6508","-115,9061","-11,45927","324,1353","327,2092","97,19569","50,33539617","19,53267417","341,1000061",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"2,200012207",1200,"273,7224",,
20237,"2,152389","7,825018","-4,256225",0,0,"-12,34706","301,6508","-115,9061","-11,41534","324,0654","327,2983","97,24139","50,33539617","19,53267417","341,1000061",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"2,200012207",1200,"273,6525",,
20428,"2,223677","7,768746","-4,208541",0,0,"-12,32126","301,6137","-115,9061","-11,37762","323,9821","327,4148","97,25488","50,3353965","19,53267417","341,1000061",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"2,200012207",1200,"273,5692",,
20469,"2,330485","7,717874","-4,188329",0,0,"-12,30525","301,6137","-115,9061","-11,36593","323,9069","327,5229","97,25225","50,3353965","19,53267417","341,1000061",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"2,200012207",1200,"273,494",,
20317,"2,230867","7,766861","-4,205467",0,0,"-12,2768","301,6137","-115,8942","-11,32132","323,8745","327,6051","97,25857","50,3353965","19,532674","341,1000061",98552,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,4312685","4,17071392",600,"2,200012207",1200,"273,4616",,
20291,"2,24856","7,742589","-4,148555",0,0,"-12,24831","301,6137","-115,8942","-11,27815","323,8264","327,6864","97,2984","50,3353965","19,532674","341,1000061",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"2,200012207",1200,"273,4135",,
20014,"2,200923","7,740546","-4,128356",0,0,"-12,22385","301,5766","-115,8824","-11,24174","323,7805","327,7371","97,34743","50,33539683","19,53267383",341,98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"2,100006104",1200,"273,3676",,
20270,"2,215515","7,684033","-4,140288",0,0,"-12,19637","301,5766","-115,8824","-11,20098","323,6399","327,819","97,37032","50,33539683","19,53267383",341,98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"2,100006104",1200,"273,227",,
20006,"2,263529","7,716389","-4,114969",0,0,"-12,16848","301,5766","-115,8824","-11,15986","323,5404","327,826","97,42994","50,33539683","19,53267383",341,98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"2,100006104",1200,"273,1275",,
20380,"2,220973","7,698317","-4,103078",0,0,"-12,14148","301,5766","-115,8824","-11,12047","323,4271","327,8724","97,52635","50,33539683","19,53267383",341,98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"2,100006104",1200,"273,0142",,
20283,"2,183089","7,625196","-4,139193",0,0,"-12,1126","301,5766","-115,8824","-11,07704","323,2994","327,9199","97,58749","50,33539683","19,53267383",341,98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"2,100006104",1200,"272,8865",,
20277,"2,166755","7,647782","-4,099392",0,0,"-12,08488","301,5396","-115,8824","-11,03571","323,1933","327,9574","97,61533","50,33539717","19,53267383","340,8999939",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,2,1200,"272,7804",,
20069,"2,182358","7,611811","-4,027884",0,0,"-12,05945","301,5396","-115,8824","-11,00113","323,0378","327,9543","97,7502","50,33539717","19,53267383","340,8999939",98557,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0056086","3,745053948",600,2,1200,"272,6249",,
20163,"2,151699","7,692667","-4,038177",0,0,"-12,03593","301,521","-115,8705","-10,96852","322,9461","327,945","97,82466","50,33539733","19,53267367","340,8999939",98559,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,8353495","3,574794856",600,2,1200,"272,5332",,
20013,"2,201401","7,599277","-4,018828",0,0,"-12,00984","301,521","-115,8705","-10,93213","322,7809","327,9736","97,8705","50,33539733","19,53267367","340,8999939",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,2,1200,"272,368",,
20053,"2,135632","7,684134","-4,012718",0,0,"-11,98245","301,521","-115,8705","-10,8915","322,6693","327,9079","97,96059","50,33539733","19,53267367","340,8999939",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,2,1200,"272,2564",,
20100,"2,092889","7,655427","-3,999465",0,0,"-11,95471","301,4839","-115,8705","-10,84933","322,5551","327,928","98,05415","50,33539767","19,53267367","340,8999939",98551,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,5164026","4,255848012",600,2,1200,"272,1422",,
20374,"2,156011","7,671823","-4,043494",0,0,"-11,92694","301,4839","-115,8705","-10,80782","322,4654","327,9008","98,07897","50,33539767","19,53267367","340,8999939",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,2,1200,"272,0525",,
20290,"2,12873","7,627494","-3,999426",0,0,"-11,92453","301,4654","-115,8587","-10,83198","322,349","327,8898","98,17274","50,33539783","19,5326735","340,7999878",98552,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,4312685","4,17071392",600,"1,899993896",1200,"271,9361",,
20559,"1,978498","7,652616","-4,0092",0,0,"-11,90826","301,4468","-115,8468","-10,82153","322,2119","327,8279","98,32586","50,335398","19,53267333","340,7999878",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,899993896",1200,"271,799",,
20498,"1,981552","7,653882","-3,957328",0,0,"-11,89344","301,4468","-115,8468","-10,8152","322,1144","327,7025","98,4708","50,335398","19,53267333","340,7999878",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,899993896",1200,"271,7015",,
20354,"2,080213","7,608048","-3,936523",0,0,"-11,86496","301,4468","-115,8468","-10,7741","322,0225","327,6201","98,57034","50,335398","19,53267333","340,7999878",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,899993896",1200,"271,6096",,
20001,"2,06205","7,620446","-3,96173",0,0,"-11,84134","301,4283","-115,8468","-10,74024","321,9384","327,5078","98,74244","50,33539817","19,53267333","340,7999878",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,899993896",1200,"271,5255",,
20016,"1,975656","7,538663","-3,898726",0,0,"-11,81288","301,4283","-115,8468","-10,70026","321,8352","327,3925","98,91793","50,33539817","19,53267333","340,7999878",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,899993896",1200,"271,4223",,
20022,"2,095289","7,522608","-3,875918",0,0,"-11,78396","301,3912","-115,8349","-10,65931","321,7002","327,2616","99,09403","50,3353985","19,53267317","340,7000122",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,800018311",1200,"271,2873",,
20560,"2,068868","7,526748","-3,849003",0,0,"-11,75626","301,3727","-115,8231","-10,62169","321,5429","327,1394","99,28064","50,33539867","19,532673","340,7000122",98557,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0056086","3,745053948",600,"1,800018311",1200,"271,13",,
20419,"2,01746","7,565279","-3,842923",0,0,"-11,73032","301,3727","-115,8231","-10,58965","321,4119","327,0258","99,45757","50,33539867","19,532673","340,7000122",98558,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,9204787","3,659924052",600,"1,800018311",1200,"270,999",,
20452,"2,117104","7,455344","-3,815847",0,0,"-11,70142","301,3356","-115,8231","-10,55177","321,2957","326,8713","99,61505","50,335399","19,532673","340,7000122",98557,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0056086","3,745053948",600,"1,800018311",1200,"270,8828",,
20485,"2,039526","7,488091","-3,764455",0,0,"-11,67217","301,3356","-115,8231","-10,51418","321,1712","326,7779","99,79634","50,335399","19,532673","340,7000122",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,800018311",1200,"270,7583",,
20019,"2,147683","7,409656","-3,792086",0,0,"-11,64622","301,3356","-115,8231","-10,47962","321,0818","326,631","99,93961","50,335399","19,532673","340,7000122",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,800018311",1200,"270,6689",,
20219,"2,099676","7,438065","-3,742205",0,0,"-11,61548","301,3356","-115,8112","-10,43847","320,9541","326,4951","100,0997","50,335399","19,53267283","340,6000061",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"1,700012207",1200,"270,5412",,
20124,"2,142164","7,45284","-3,742161",0,0,"-11,58518","301,3171","-115,7993","-10,39767","320,8665","326,2671","100,3087","50,33539917","19,53267267","340,6000061",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,700012207",1200,"270,4536",,
20012,"2,074738","7,454083","-3,629424",0,0,"-11,55637","301,3171","-115,7993","-10,36322","320,7581","326,0646","100,4948","50,33539917","19,53267267","340,6000061",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,700012207",1200,"270,3452",,
20242,"2,107807","7,35485","-3,6895",0,0,"-11,52664","301,28","-115,7875","-10,32521","320,6609","325,8817","100,6698","50,3353995","19,5326725","340,6000061",98557,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0056086","3,745053948",600,"1,700012207",1200,"270,248",,
20443,"2,066281","7,385175","-3,673442",0,0,"-11,49712","301,28","-115,7875","-10,2882","320,5158","325,7012","100,838","50,3353995","19,5326725","340,6000061",98557,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0056086","3,745053948",600,"1,700012207",1200,"270,1029",,
20021,"2,165446","7,330817","-3,739594",0,0,"-11,47157","301,2614","-115,7875","-10,2551","320,4012","325,5336","101,0318","50,33539967","19,5326725","340,6000061",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,700012207",1200,"269,9883",,
20008,"2,057549","7,343887","-3,661383",0,0,"-11,44116","301,2614","-115,7875","-10,21554","320,2902","325,277","101,2448","50,33539967","19,5326725","340,5",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,600006104",1200,"269,8773",,
20005,"2,075354","7,333745","-3,689005",0,0,"-11,4127","301,2614","-115,7875","-10,18092","320,2166","325,0269","101,5129","50,33539967","19,5326725","340,5",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,600006104",1200,"269,8037",,
20399,"2,070674","7,273101","-3,638045",0,0,"-11,38219","301,2244","-115,7875","-10,14137","320,1345","324,7605","101,7222","50,3354","19,5326725","340,5",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,600006104",1200,"269,7216",,
20410,"2,114904","7,260112","-3,648013",0,0,"-11,35148","301,2244","-115,7756","-10,10294","320,0107","324,5016","101,9542","50,3354","19,53267233","340,5",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,600006104",1200,"269,5978",,
20495,"2,187306","7,259367","-3,590281",0,0,"-11,32277","301,2244","-115,7756","-10,06865","319,8653","324,2358","102,2397","50,3354","19,53267233","340,5",98557,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0056086","3,745053948",600,"1,600006104",1200,"269,4524",,
20210,"2,169839","7,274766","-3,642028",0,0,"-11,29358","301,2058","-115,7637","-10,03279","319,7668","323,9417","102,5665","50,33540017","19,53267217","340,5",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,600006104",1200,"269,3539",,
20585,"2,03841","7,258498","-3,613609",0,0,"-11,26375","301,2058","-115,7637","-9,994567","319,666","323,7148","102,7939","50,33540017","19,53267217","340,3999939",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"1,5",1200,"269,2531",,
20207,"2,058637","7,287244","-3,574055",0,0,"-11,23509","301,2058","-115,7637","-9,960593","319,5399","323,4182","103,1405","50,33540017","19,53267217","340,3999939",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,5",1200,"269,127",,
20006,"2,018962","7,295849","-3,607805",0,0,"-11,20986","301,1873","-115,7519","-9,928811","319,4554","323,1888","103,3698","50,33540033","19,532672","340,3999939",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,5",1200,"269,0425",,
20010,"2,058947","7,249687","-3,541457",0,0,"-11,17853","301,1688","-115,74","-9,887847","319,413","322,9086","103,6499","50,3354005","19,53267183","340,3999939",98551,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,5164026","4,255848012",600,"1,5",1200,"269,0001",,
20006,"2,032752","7,272603","-3,537375",0,0,"-11,14828","301,1688","-115,74","-9,849067","319,348","322,5755","103,9023","50,3354005","19,53267183","340,3999939",98550,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,6015374","4,340982804",600,"1,5",1200,"268,9351",,
20402,"2,036873","7,209696","-3,546999",0,0,"-11,11801","301,1502","-115,74","-9,810893","319,314","322,2368","104,2277","50,33540067","19,53267183","340,3999939",98551,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,5164026","4,255848012",600,"1,5",1200,"268,9011",,
20375,"1,945219","7,309835","-3,54689",0,0,"-11,08663","301,1502","-115,74","-9,768809","319,2465","321,9013","104,483","50,33540067","19,53267183","340,2999878",98551,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,5164026","4,255848012",600,"1,399993896",1200,"268,8336",,
20443,"2,003119","7,216068","-3,642723",0,0,"-11,05739","301,1502","-115,74","-9,732228","319,2076","321,5516","104,7304","50,33540067","19,53267183","340,2999878",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"1,399993896",1200,"268,7947",,
20046,"1,97133","7,232357","-3,532702",0,0,"-11,02767","301,1131","-115,7281","-9,694676","319,1556","321,1929","105,0507","50,335401","19,53267167","340,2999878",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,399993896",1200,"268,7427",,
20175,"1,913274","7,253325","-3,502882",0,0,"-10,99865","301,1131","-115,7281","-9,658953","319,1403","320,8409","105,3336","50,335401","19,53267167","340,2999878",98558,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,9204787","3,659924052",600,"1,399993896",1200,"268,7274",,
20321,"1,922088","7,235122","-3,473977",0,0,"-10,97278","301,0946","-115,7163","-9,627626","319,1573","320,572","105,5963","50,33540117","19,5326715","340,2999878",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,399993896",1200,"268,7444",,
19996,"2,006029","7,228462","-3,463641",0,0,"-10,94322","301,0946","-115,7163","-9,591127","319,1904","320,2827","105,8206","50,33540117","19,5326715","340,2999878",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,399993896",1200,"268,7775",,
20132,"2,068871","7,14812","-3,460907",0,0,"-10,91332","301,076","-115,7044","-9,554543","319,1447","320,0166","106,0694","50,33540133","19,53267133","340,2000122",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,300018311",1200,"268,7318",,
20041,"2,036511","7,163988","-3,433159",0,0,"-10,89561","301,076","-115,7044","-9,549092","319,1721","319,7006","106,359","50,33540133","19,53267133","340,2000122",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,300018311",1200,"268,7592",,
20004,"1,986917","7,084697","-3,41564",0,0,"-10,86557","301,076","-115,7044","-9,512954","319,2561","319,3578","106,6639","50,33540133","19,53267133","340,2000122",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,300018311",1200,"268,8432",,
20011,"2,117211","7,124496","-3,403709",0,0,"-10,84774","301,0575","-115,7044","-9,508501","319,2885","319,0353","106,9789","50,3354015","19,53267133","340,2000122",98558,3,"7,7",0,0,0,0,0,0,0,0,1,12,"232,9204787","3,659924052",600,"1,300018311",1200,"268,8756",,
20013,"2,00411","7,088658","-3,386399",0,0,"-10,81741","301,0575","-115,7044","-9,473315","319,283","318,6982","107,2464","50,3354015","19,53267133","340,2000122",98557,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0056086","3,745053948",600,"1,300018311",1200,"268,8701",,
20003,"2,038181","7,110958","-3,34449",0,0,"-10,78703","301,039","-115,6925","-9,43729","319,3619","318,4066","107,4641","50,33540167","19,53267117","340,2000122",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,300018311",1200,"268,949",,
20012,"2,132797","7,050523","-3,326471",0,0,"-10,75697","301,039","-115,6925","-9,402329","319,4046","318,1044","107,7603","50,33540167","19,53267117","340,2000122",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"1,300018311",1200,"268,9917",,
20232,"2,128406","7,032464","-3,331985",0,0,"-10,72542","301,0204","-115,6925","-9,363695","319,4299","317,8643","108,0234","50,33540183","19,53267117","340,2000122",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,300018311",1200,"269,017",,
20772,"2,027453","7,02791","-3,280094",0,0,"-10,7041","301,0204","-115,6925","-9,352147","319,4964","317,6146","108,1776","50,33540183","19,53267117","340,1000061",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,200012207",1200,"269,0835",,
20770,"1,962208","7,040447","-3,291675",0,0,"-10,68274","301,0019","-115,6807","-9,340055","319,554","317,3657","108,3478","50,335402","19,532671","340,1000061",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,200012207",1200,"269,1411",,
20318,"2,007951","7,03651","-3,22988",0,0,"-10,65092","301,0019","-115,6807","-9,300661","319,5761","317,1469","108,5776","50,335402","19,532671","340,1000061",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,200012207",1200,"269,1632",,
20660,"2,077826","7,012113","-3,319847",0,0,"-10,61826","300,9833","-115,6688","-9,258861","319,5823","316,9344","108,7185","50,33540217","19,53267083","340,1000061",98551,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,5164026","4,255848012",600,"1,200012207",1200,"269,1694",,
20826,"2,090541","7,059919","-3,289072",0,0,"-10,60847","300,9833","-115,6688","-9,275294","319,6281","316,6526","108,8943","50,33540217","19,53267083",340,98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"1,100006104",1200,"269,2152",,
20012,"2,012358","7,054883","-3,310414",0,0,"-10,58674","300,9648","-115,6688","-9,260088","319,6859","316,3969","109,0511","50,33540233","19,53267083",340,98552,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,4312685","4,17071392",600,"1,100006104",1200,"269,273",,
20040,"2,082062","7,005643","-3,329954",0,0,"-10,56559","300,9648","-115,6688","-9,246137","319,6877","316,1559","109,3061","50,33540233","19,53267083",340,98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,"1,100006104",1200,"269,2748",,
20034,"2,046144","7,024767","-3,270829",0,0,"-10,54604","300,9277","-115,6688","-9,237041","319,7187","315,9155","109,4885","50,33540267","19,53267083",340,98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"1,100006104",1200,"269,3058",,
20024,"1,977697","7,034603","-3,230198",0,0,"-10,51395","300,9277","-115,6688","-9,19524","319,6944","315,7268","109,711","50,33540267","19,53267083",340,98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"1,100006104",1200,"269,2815",,
20268,"1,979592","7,014054","-3,224662",0,0,"-10,48615","300,9277","-115,6569","-9,158306","319,6877","315,5555","109,8924","50,33540267","19,53267067",340,98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"1,100006104",1200,"269,2748",,
20012,"1,921747","7,105844","-3,290559",0,0,"-10,45385","300,9277","-115,6569","-9,114725","319,7143","315,3387","110,0734","50,33540267","19,53267067",340,98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"1,100006104",1200,"269,3014",,
20013,"2,012596","7,106464","-3,26488",0,0,"-10,42548","300,9092","-115,6569","-9,075917","319,7263","315,1791","110,2333","50,33540283","19,53267067","339,8999939",98552,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,4312685","4,17071392",600,1,1200,"269,3134",,
20019,"1,901035","7,0833","-3,295202",0,0,"-10,39287","300,9092","-115,6569","-9,03021","319,7136","314,9452","110,4054","50,33540283","19,53267067","339,8999939",98551,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,5164026","4,255848012",600,1,1200,"269,3007",,
20035,"1,818381","7,071723","-3,364281",0,0,"-10,3613","300,8907","-115,6451","-8,986309","319,7532","314,7353","110,5405","50,335403","19,5326705","339,8999939",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,1,1200,"269,3403",,
20103,"1,938849","7,086872","-3,282634",0,0,"-10,33091","300,8907","-115,6451","-8,944793","319,7399","314,5646","110,637","50,335403","19,5326705","339,8999939",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,1,1200,"269,327",,
20254,"1,898554","7,085403","-3,267147",0,0,"-10,30254","300,8535","-115,6332","-8,907052","319,7612","314,3683","110,8361","50,33540333","19,53267033","339,8999939",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,1,1200,"269,3483",,
20314,"1,945005","7,017375","-3,311499",0,0,"-10,27437","300,8535","-115,6332","-8,869825","319,8041","314,1541","110,9701","50,33540333","19,53267033","339,8999939",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,1,1200,"269,3912",,
20078,"1,90149","7,111492","-3,271454",0,0,"-10,24525","300,8535","-115,6332","-8,829209","319,8388","313,9994","111,0879","50,33540333","19,53267033","339,8999939",98555,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,1758704","3,915315838",600,1,1200,"269,4259",,
20125,"1,908779","7,104045","-3,286928",0,0,"-10,21851","300,8535","-115,6332","-8,794722","319,9384","313,869","111,1651","50,33540333","19,53267033","339,7999878",98556,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,0907392","3,830184544",600,"0,8999938965",1200,"269,5255",,
20298,"2,014253","7,029965","-3,277074",0,0,"-10,19019","300,8165","-115,6332","-8,755112","319,9702","313,7582","111,2306","50,33540367","19,53267033","339,7999878",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"0,8999938965",1200,"269,5573",,
20684,"1,928145","7,08991","-3,399274",0,0,"-10,16181","300,8165","-115,6332","-8,714053","320,0278","313,632","111,3409","50,33540367","19,53267033","339,7999878",98553,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,3461351","4,085580526",600,"0,8999938965",1200,"269,6149",,
20016,"1,930969","7,034449","-3,298846",0,0,"-10,13667","300,7979","-115,6332","-8,677929","320,0213","313,5246","111,4416","50,33540383","19,53267033","339,7999878",98554,3,"7,7",0,0,0,0,0,0,0,0,1,12,"233,2610024","4,000447833",600,"0,8999938965",1200,"269,6084",,
